underlying_price,strike,expiration_date,option_type,bid,ask,volume,open_interest,last_price,implied_volatility,T,moneyness
392.5299987792969,440.0,2025-08-15,call,12.1,12.45,81.0,2785,12.6,0.26959958923339844,0.4610921453511674,1.1209334353255216
392.5299987792969,445.0,2025-08-15,call,10.8,11.05,21.0,655,11.07,0.26674622421264654,0.4610921453511674,1.1336713152724025
392.5299987792969,450.0,2025-08-15,call,9.55,9.85,40.0,1319,9.6,0.2649304464721679,0.4610921453511674,1.1464091952192834
392.5299987792969,455.0,2025-08-15,call,8.05,9.25,7.0,337,9.1,0.2692028646850586,0.4610921453511674,1.1591470751661643
392.5299987792969,460.0,2025-08-15,call,7.5,7.75,10.0,554,7.9,0.26139044281005863,0.4610921453511674,1.1718849551130452
392.5299987792969,465.0,2025-08-15,call,6.6,6.85,19.0,285,7.0,0.2598035446166992,0.4610921453511674,1.1846228350599262
392.5299987792969,470.0,2025-08-15,call,5.85,6.05,28.0,1049,6.15,0.25846078460693367,0.4610921453511674,1.197360715006807
392.5299987792969,320.0,2025-09-19,call,85.2,86.35,1.0,123,92.66,0.3785920295715332,0.556916922900791,0.8152243166003793
392.5299987792969,330.0,2025-09-19,call,77.0,78.65,1.0,326,81.72,0.3706117626953125,0.556916922900791,0.8407000764941411
392.5299987792969,340.0,2025-09-19,call,69.15,70.15,2.0,298,70.6,0.3511264839172363,0.556916922900791,0.866175836387903
392.5299987792969,350.0,2025-09-19,call,61.5,62.55,22.0,304,63.3,0.3391026783752441,0.556916922900791,0.8916515962816648
392.5299987792969,360.0,2025-09-19,call,54.4,55.35,7.0,207,55.8,0.3282232705688476,0.556916922900791,0.9171273561754266
392.5299987792969,370.0,2025-09-19,call,47.8,48.65,2.0,608,48.15,0.3189917955017089,0.556916922900791,0.9426031160691886
392.5299987792969,380.0,2025-09-19,call,41.25,42.15,29.0,938,42.6,0.30831074996948243,0.556916922900791,0.9680788759629504
392.5299987792969,390.0,2025-09-19,call,35.65,36.75,22.0,1245,36.15,0.30379419357299803,0.556916922900791,0.9935546358567122
392.5299987792969,400.0,2025-09-19,call,30.5,30.95,63.0,1724,30.66,0.29218237121582025,0.556916922900791,1.019030395750474
392.5299987792969,410.0,2025-09-19,call,25.55,26.0,126.0,1387,25.73,0.28411055252075185,0.556916922900791,1.0445061556442359
392.5299987792969,420.0,2025-09-19,call,21.3,22.45,119.0,1343,22.52,0.28424788024902337,0.556916922900791,1.0699819155379977
392.5299987792969,430.0,2025-09-19,call,17.55,18.65,292.0,1608,17.8,0.27849537429809573,0.556916922900791,1.0954576754317595
392.5299987792969,440.0,2025-09-19,call,13.95,15.1,432.0,1157,14.5,0.2710033837890625,0.556916922900791,1.1209334353255216
392.5299987792969,450.0,2025-09-19,call,11.6,12.0,538.0,2031,12.0,0.26355716918945316,0.556916922900791,1.1464091952192834
392.5299987792969,460.0,2025-09-19,call,9.3,9.7,18.0,1044,10.0,0.2601392346191406,0.556916922900791,1.1718849551130452
392.5299987792969,465.0,2025-09-19,call,8.3,8.7,35.0,1496,8.9,0.2586438882446289,0.556916922900791,1.1846228350599262
392.5299987792969,470.0,2025-09-19,call,7.1,7.8,61.0,3014,7.75,0.25739268005371096,0.556916922900791,1.197360715006807
392.5299987792969,345.0,2025-10-17,call,67.5,68.45,1.0,3,76.0,0.34433639068603517,0.6335767449404898,0.8789137163347839
392.5299987792969,350.0,2025-10-17,call,63.75,64.65,2.0,2,71.35,0.33779043563842776,0.6335767449404898,0.8916515962816648
392.5299987792969,355.0,2025-10-17,call,60.15,61.4,2.0,3,67.55,0.33570000244140624,0.6335767449404898,0.9043894762285457
392.5299987792969,360.0,2025-10-17,call,55.7,58.2,22.0,23,61.0,0.3332586206054688,0.6335767449404898,0.9171273561754266
392.5299987792969,385.0,2025-10-17,call,40.1,41.95,2.0,1,44.65,0.3078835081481933,0.6335767449404898,0.9808167559098313
